id_transaksi,tanggal,total,diskon,no_cc,id_kasir,id_pramuniaga,kassa,infaq,id_barang,qty,disc_item
13511674811,2012-10-25,363800,0,,275,217,1,200,0051200661,1,0
13511674811,2012-10-25,363800,0,,275,217,1,200,0131101212,1,0
13511674811,2012-10-25,363800,0,,275,217,1,200,8881200219,1,0
13511677101,2012-10-25,346500,0,,275,221,1,500,0161200259,1,0
13511677101,2012-10-25,346500,0,,275,221,1,500,0181200256,1,0
13511677101,2012-10-25,346500,0,,275,221,1,500,0181200260,1,0
13511677101,2012-10-25,346500,0,,275,221,1,500,0191200350,1,0
13511677101,2012-10-25,346500,0,,275,221,1,500,0191200622,1,0
13511677101,2012-10-25,346500,0,,275,221,1,500,8881200219,1,0
13511678801,2012-10-25,26900,0,,275,227,1,100,0721200854,1,10
13511679521,2012-10-25,189800,0,,275,223,1,200,0031200319,1,0
13511679521,2012-10-25,189800,0,,275,223,1,200,0151200326,1,0
13511682941,2012-10-25,147900,0,,275,250,1,100,0131201328,1,0
13511689421,2012-10-25,49800,0,,275,216,1,200,0091100393,1,0
13511689421,2012-10-25,49800,0,,275,216,1,200,0091200328,1,0
13511690891,2012-10-25,54000,10,,275,035,1,0,0251200103,1,0
13511690891,2012-10-25,54000,10,,275,035,1,0,0251200106,1,0
13511690891,2012-10-25,54000,10,,275,035,1,0,0251200107,1,0
13511690891,2012-10-25,54000,10,,275,035,1,0,0251200116,1,0
13511694081,2012-10-25,87900,0,,275,218,1,100,0421100437,1,0
13511697821,2012-10-25,34700,0,,275,216,1,300,0141200862,1,0
13511697821,2012-10-25,34700,0,,275,216,1,300,0141200870,1,0
13511697821,2012-10-25,34700,0,,275,216,1,300,0141200875,1,0
13511702401,2012-10-25,65900,0,,275,212,1,100,0051100633,1,0
13511706331,2012-10-25,43400,0,,275,212,1,400,0481200042,1,0
13511706331,2012-10-25,43400,0,,275,212,1,400,0801200040,1,0
13511706331,2012-10-25,43400,0,,275,212,1,400,0801200046,1,0
13511712491,2012-10-25,54900,0,,275,211,1,100,0631200501,1,0
13511712841,2012-10-25,129400,0,,275,202,1,100,0531200308,1,0
13511712841,2012-10-25,129400,0,,275,202,1,100,0721202757,1,0
13511713641,2012-10-25,119900,0,,275,223,1,100,0421200591,1,0
13511714281,2012-10-25,152800,0,,275,205,1,200,0131201345,1,0
13511714281,2012-10-25,152800,0,,275,205,1,200,0721202647,1,0
13511715111,2012-10-25,25000,0,,275,202,1,0,0801200044,1,0
13511715661,2012-10-25,79900,0,,275,250,1,100,0691201639,1,0
13511716841,2012-10-25,169900,0,,275,104,1,100,0071200697,1,0
13511720741,2012-10-25,39800,0,,275,221,1,200,0091200327,2,0
13511721551,2012-10-25,181800,0,,275,227,1,200,0171200475,1,0
13511721551,2012-10-25,181800,0,,275,227,1,200,0191200138,1,0
13511725281,2012-10-25,57900,0,,275,216,1,100,0721202494,1,0
13511729741,2012-10-25,175700,0,,275,035,1,300,0131201307,1,0
13511729741,2012-10-25,175700,0,,275,035,1,300,0181200854,1,0
13511729741,2012-10-25,175700,0,,275,035,1,300,0191200476,1,0
13511730341,2012-10-25,247400,0,,275,212,1,0,0051200549,1,0
13511730341,2012-10-25,247400,0,,275,212,1,0,0091200258,2,0
13511730341,2012-10-25,247400,0,,275,212,1,0,0151200199,2,0
13511730341,2012-10-25,247400,0,,275,212,1,0,0151200326,1,0
13511730341,2012-10-25,247400,0,,275,212,1,0,8881200159,1,0
13511731571,2012-10-25,242700,0,,275,124,1,0,0111200024,1,0
13511731571,2012-10-25,242700,0,,275,124,1,0,0691201313,1,0
13511731571,2012-10-25,242700,0,,275,124,1,0,0701200598,1,0
13511732621,2012-10-25,20900,0,,275,124,1,0,0141200851,1,0
13511733111,2012-10-25,0,0,,275,124,1,0,8881200222,1,0
13511735361,2012-10-25,109800,0,,275,202,1,200,0151200324,1,0
13511735361,2012-10-25,109800,0,,275,202,1,200,0421200763,1,0
